0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
id,city,region,country_name,latitude,longitude,Genealogical researcher,GLAM professional,Government employee,Legal researcher,Member of the general public,Post-secondary researcher,Student,Teacher,Other Identification,Computer Science,Digital Humanities,Education,Environment/Climate,Gender Studies,Genealogy,Geography,Health,History,Indigenous Land Claims,Indigenous Studies,Information Science,Law,Linguistics,Literature,Political Science,Other Interest
118480477796,Brampton,Ontario,Canada,43.693,-79.8365,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118480477549,Calgary,Alberta,Canada,51.0605,-114.1102,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
118480475971,Toronto,Ontario,Canada,43.6456,-79.4569,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480473137,Yarmouth,Nova Scotia,Canada,43.8302,-66.1168,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480469930,Victoria,British Columbia,Canada,48.4248,-123.3709,0,1,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480469781,,,,,,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118480467390,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118480439656,,,,,,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480431011,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480429907,Ottawa,Ontario,Canada,45.4259,-75.7058,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,natural sciences
118480423013,Grimsby,Ontario,Canada,43.2001,-79.5663,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118480416554,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118480413856,,,,,,0,1,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,government information
118480408052,Lower Sackville,Nova Scotia,Canada,44.771,-63.6846,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anthropology
118480405777,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480394452,Chatham,Ontario,Canada,42.4238,-82.1183,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480383491,Moncton,New Brunswick,Canada,46.0965,-64.8007,0,0,0,0,1,0,0,0,journalist ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480347952,,,,,,0,0,0,0,0,0,0,0,research manager,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,
118480343839,,,,,,0,0,0,0,0,0,0,0,historical society researcher,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480334858,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480285747,,,,,,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
118480252891,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
118480252070,Toronto,Ontario,Canada,43.6639,-79.3916,1,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
118480241912,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,
118480237540,Waterloo,Ontario,Canada,43.474,-80.554,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118480230806,,,,,,0,0,0,0,0,0,1,0,,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,
118480216808,London,Ontario,Canada,43.0147,-81.3049,0,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,black history
118480189226,,,,,,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480185861,Calgary,Alberta,Canada,50.9266,-113.9726,0,1,0,0,0,1,0,0,,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,
118480169995,Toronto,Ontario,Canada,43.6694,-79.4018,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118480144512,,,,,,0,0,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,
118480130893,Providence,Rhode Island,United States,41.8233,-71.441,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118480121335,Millbrook,Ontario,Canada,44.1545,-78.4603,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118480107983,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
118480043689,,,,,,0,0,0,0,0,0,0,0,i just enjoy the look into life,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"again, just enjoy the look into life "
118479894903,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
118479893810,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118479884045,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118479838528,Novalja,County of Lika-Senj,Croatia,44.5559,14.8816,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,who
118479746651,St. Catharines,Ontario,Canada,43.1987,-79.2136,0,0,0,0,1,0,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
118479733415,Victoria,British Columbia,Canada,48.4471,-123.3018,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118479709467,Toronto,Ontario,Canada,43.6653,-79.4343,0,0,0,0,0,0,1,0,,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,
118479702999,,,,,,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118479686668,Ottawa,Ontario,Canada,45.3973,-75.6883,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479678002,Toronto,Ontario,Canada,43.6906,-79.4812,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,
118479676626,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118479658508,Nanaimo,British Columbia,Canada,49.2114,-124.0201,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,
118479652096,,,,,,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
118479650245,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
118479645047,Listowel,Ontario,Canada,43.7341,-80.9464,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479614318,,,,,,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479599460,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118479576343,Ottawa,Ontario,Canada,45.4153,-75.6894,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118479573907,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"baseball leagues, hockey league and other sport leagues"
118479547952,Guelph,Ontario,Canada,43.5204,-80.2245,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479547771,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118479526785,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118479524740,Scarborough,Ontario,Canada,43.817,-79.2871,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118479512878,Halifax,Nova Scotia,Canada,44.6643,-63.6002,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118479485908,,,,,,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
118479485169,Mirabel,Quebec,Canada,45.6345,-74.1005,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
118479484288,Halifax,Nova Scotia,Canada,44.6814,-63.6571,0,0,0,0,0,0,1,0,,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,
118479484035,,,,,,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479465617,,,,,,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118479459695,Toronto,Ontario,Canada,43.6589,-79.3874,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118479449775,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,
118479432266,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118479431103,Windsor,Ontario,Canada,42.3071,-82.9446,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
118479422287,,,,,,0,0,0,0,1,0,0,0,amateur historian on angling,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,outdoor recreation
118479405328,,,,,,0,0,0,0,0,0,0,0,historian and editor,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479404466,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479397954,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118479396781,Calgary,Alberta,Canada,50.9899,-114.1574,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
118479396702,Toronto,Ontario,Canada,43.709,-79.4057,0,0,0,0,0,0,1,0,,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,
118479395012,Halifax,Nova Scotia,Canada,44.6643,-63.6002,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479353361,Kamloops,British Columbia,Canada,50.8869,-120.7357,0,0,0,0,0,0,1,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
118479335006,Walden,New York,United States,41.5603,-74.1745,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,american revolution
118479334094,Winnipeg,Manitoba,Canada,49.8179,-97.1535,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118479331671,,,,,,0,0,0,0,0,0,0,0,mother ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118479322936,,,,,,0,0,0,0,1,0,0,0,,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,
118479309529,,,,,,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
118479308893,,,,,,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479297280,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479297099,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
118479296672,,,,,,0,1,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,
118479293246,,,,,,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479285408,,,,,,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479268106,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118479261998,,,,,,0,0,0,0,0,1,0,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479237105,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118479205173,,,,,,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,
118479184205,,,,,,0,0,0,0,0,0,0,0,archaeoloigist,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,
118479180710,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118479156166,,,,,,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
118479149995,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118479122501,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118479109275,,,,,,0,0,0,0,0,0,0,0,museum researcher,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118479093130,,,,,,0,0,0,0,0,1,1,0,,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,
118479091012,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ethnic demography
118479085347,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,
118479081618,,,,,,1,0,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,
118479057186,,,,,,0,0,0,0,0,1,1,1,,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
118479051022,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
118479041569,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118478996155,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478948574,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
118478921421,,,,,,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478903830,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478901842,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
118478900378,,,,,,0,0,0,0,0,1,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478885005,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478877448,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478872824,,,,,,0,0,0,0,0,1,0,0,maritime historian ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478869361,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118478868037,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
118478866390,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478865697,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118478858821,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118478850018,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478848869,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478843083,,,,,,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478836486,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118478829819,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478829563,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,anthropology/archaeology
118478820010,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478816735,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478812304,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478812090,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478805869,,,,,,1,0,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118478804898,,,,,,0,0,0,0,0,1,0,1,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
118478795363,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478791236,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478790599,,,,,,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,
118478781843,,,,,,0,0,0,0,0,0,0,0,museum volunteer research,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,
118478780294,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478769773,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118478768176,,,,,,0,0,0,0,0,0,1,0,phd student,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478767342,,,,,,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,
118478766535,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478766341,,,,,,1,0,0,0,0,0,0,0,individual researching family history.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478752971,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,archives
118478752455,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478751643,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
118478749141,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,
118478748349,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478745128,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118478744250,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478744044,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118478743439,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
118478728462,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
118478723036,,,,,,0,0,0,0,0,0,0,0,cinematographer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478720858,,,,,,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478710903,,,,,,0,0,0,0,0,0,0,0,historical  researcher,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478710824,,,,,,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478707058,,,,,,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
118478697095,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478696247,,,,,,0,0,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,
118478680086,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478679147,,,,,,1,0,0,0,0,0,0,0,,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,
118478678718,,,,,,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478674460,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478667255,,,,,,1,1,0,0,1,0,0,0,author,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,seven years war
118478663872,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118478657323,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478645270,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
118478643726,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478643072,,,,,,0,0,0,0,0,0,0,0,historical consultant,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478636356,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118478628064,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478620346,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478618766,,,,,,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
118478604111,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118478584502,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,
118478562174,,,,,,0,0,0,0,0,1,0,0,,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,
118478554198,,,,,,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,
118478537138,,,,,,1,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478523802,,,,,,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118478515409,,,,,,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
118478515092,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,
118478514464,,,,,,1,0,0,0,0,0,0,1,,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,
118478511836,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478507624,,,,,,1,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
118478502316,,,,,,0,0,0,0,1,0,0,0,,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,
118478499612,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
118478495970,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478491749,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478488171,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478488092,,,,,,0,0,1,0,1,0,1,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
118478479673,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
118478478452,,,,,,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wildlife
118478470607,,,,,,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
118478469307,,,,,,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
118478465336,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478463987,,,,,,0,1,0,0,0,0,0,0,,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,
118478463702,,,,,,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478462155,,,,,,1,0,0,0,0,0,0,0,,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,
118478457442,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
118478450559,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478449893,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478443133,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,
118478433166,,,,,,0,1,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
118478429795,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
118478429517,,,,,,0,0,0,0,0,0,0,0,historian,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478426144,,,,,,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478413279,,,,,,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118478408453,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
118478405578,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
118478399799,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478397121,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478392654,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
118478391378,,,,,,1,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
118478385322,,,,,,1,0,0,0,1,0,0,0,blogger,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
