id,city,region,country_name,latitude,longitude,Genealogical researcher,GLAM professional,Government employee,Legal researcher,Member of the general public,Post-secondary researcher,Student,Teacher,Other Identification,Computer Science,Digital Humanities,Education,Environment/Climate,Gender Studies,Genealogy,Geography,Health,History,Indigenous Land Claims,Indigenous Studies,Information Science,Law,Linguistics,Literature,Political Science,Other Interest
1.1855E+11,Mississauga,Ontario,CA,43.5789,-79.6583,0,0,0,0,0,0,0,0,retired,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
1.1855E+11,Welland,Ontario,CA,42.9834,-79.2496,0,0,0,0,0,0,0,0,writer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.18549E+11,Ottawa,Ontario,CA,45.4112,-75.6981,0,0,0,0,0,0,0,0,rcmp retiree,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.18549E+11,Mississauga,Ontario,CA,43.5789,-79.6583,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1.18549E+11,Kingston,Ontario,CA,44.2298,-76.481,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.18549E+11,Ottawa,Ontario,CA,45.4112,-75.6981,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.18549E+11,Milton,Ontario,CA,43.5168,-79.8829,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
1.18549E+11,Simcoe,Ontario,CA,42.8334,-80.2997,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1.18549E+11,Fergus,Ontario,CA,43.706,-80.3776,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1.18549E+11,St. Catharines,Ontario,CA,43.1713,-79.2427,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.18549E+11,Mississauga,Ontario,CA,43.5789,-79.6583,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1.18549E+11,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.18549E+11,Toronto,Ontario,CA,43.7064,-79.3986,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,
